"practice_id","doctor_id","practice"
1475,12193,"BURLINGAME FAMILY PET HOSPITAL"
1475,15642,"BURLINGAME FAMILY PET HOSPITAL"
1475,1475,"BURLINGAME FAMILY PET HOSPITAL"
1475,6850,"BURLINGAME FAMILY PET HOSPITAL"
8862,8865,"BURNEY VETERINARY HOSPITAL"
8862,8862,"BURNEY VETERINARY HOSPITAL"
15024,15024,"BURNHAM PARK ANIMAL HOSPITAL"
7825,7825,"BURNHAM VET CLINIC"
8512,8512,"BURTON CREEK VET CLINIC"
8512,8732,"BURTON CREEK VET CLINIC"
16543,16543,"BUSTILLO ANIMAL HOSPITAL"
3634,3634,"BUTTERCUP CREEK ANIMAL HOSP"
11203,16853,"BUTTERFIELD ANIMAL HOSPITAL"
11203,16787,"BUTTERFIELD ANIMAL HOSPITAL"
11203,13329,"BUTTERFIELD ANIMAL HOSPITAL"
11203,16214,"BUTTERFIELD ANIMAL HOSPITAL"
11203,11203,"BUTTERFIELD ANIMAL HOSPITAL"
13452,13452,"BUXTON VETERINARY"
3774,3774,"CA ACAD OF SCI-STEINHARDT AQUA"
10069,10069,"CA ACAD OF SCI-STEINHARDT AQUARIUM"
4540,4540,"CABRILLO PET HOSPITAL"
15753,15753,"CAHUENGA PET HOSPITAL"
8208,8208,"CALABASAS ANIMAL CLINIC"
8208,9697,"CALABASAS ANIMAL CLINIC"
7527,7527,"CALIFORNIA ANIMAL HOSPITAL"
8739,8739,"CALIFORNIA ANIMAL REHABILITATION"
12075,12075,"CALIFORNIA DOG AND CAT HOSPITAL"
4055,4055,"CALIFORNIA DOG & CAT HOSP"
2059,13204,"CALIFORNIA PET HOSPITAL"
2059,2059,"CALIFORNIA PET HOSPITAL"
2059,14853,"CALIFORNIA PET HOSPITAL"
2059,10572,"CALIFORNIA PET HOSPITAL"
2059,10578,"CALIFORNIA PET HOSPITAL"
2059,10966,"CALIFORNIA PET HOSPITAL"
2059,12552,"CALIFORNIA PET HOSPITAL"
2059,12979,"CALIFORNIA PET HOSPITAL"
2038,2038,"CALIFORNIA VETERINARY  NEUROLOGY AND NEUROSURGERY SPEC."
15733,15733,"CALIFORNIA VETERINARY SPECIALISTS"
15420,15420,"CALIFORNIA VETERINARY SPECIALISTS"
7498,7498,"CALIFORNIA VET HOSPITAL"
11265,11265,"CALIFORNIA VET SPEC"
11265,13216,"CALIFORNIA VET SPEC"
5474,5474,"CALIFORNIA VET SPECIALISTS"
4095,4095,"CALIF VETERINARY SPECIALISTS"
4068,4068,"CALISTOGA PET CLINIC"
16553,16553,"CALUSA VETERINARY CENTER"
7123,7123,"CAL VET SPECIALIST"
4625,5372,"CAL WEST PET HOSPITAL"
4625,4625,"CAL WEST PET HOSPITAL"
4625,12609,"CAL WEST PET HOSPITAL"
4625,5010,"CAL WEST PET HOSPITAL"
4625,11298,"CAL WEST PET HOSPITAL"
4625,5648,"CAL WEST PET HOSPITAL"
4625,16525,"CAL WEST PET HOSPITAL"
11663,11663,"CAMBRIAN ANIMAL HOSPITAL"
7524,7524,"CAMBRIA VET CLINIC"
7524,9081,"CAMBRIA VET CLINIC"
7524,7582,"CAMBRIA VET CLINIC"
14603,14623,"CAMBRIDGE ANIMAL HOSPITAL"
14603,14603,"CAMBRIDGE ANIMAL HOSPITAL"
15803,15803,"CAMBRIDGE VETERINARY CARE"
2635,2635,"CAMDEN PET HOSPITAL"
2635,14042,"CAMDEN PET HOSPITAL"
2635,13347,"CAMDEN PET HOSPITAL"
2635,9021,"CAMDEN PET HOSPITAL"
2635,10165,"CAMDEN PET HOSPITAL"
4836,4836,"CAMELBACK ANIMAL HOSPITAL"
13251,16207,"CAMERON PARK VET HOSPITAL"
13251,13251,"CAMERON PARK VET HOSPITAL"
3028,3332,"CAMERON VET HOSPITAL"
3003,3003,"CAMERON VET HOSPITAL"
3028,3028,"CAMERON VET HOSPITAL"
3028,4839,"CAMERON VET HOSPITAL"
3028,12585,"CAMERON VET HOSPITAL"
9324,9324,"CAMERON VET HOSPITAL"
4514,4514,"CAMINO ALTO"
6582,4184,"CAMINO ALTO VET"
6582,1074,"CAMINO ALTO VET"
6582,6582,"CAMINO ALTO VET"
6582,7433,"CAMINO ALTO VET"
4906,4906,"CAMINO ALTO VET"
6582,6932,"CAMINO ALTO VET"
5066,5066,"CAMINO ANIMAL HOSPITAL"
6785,6785,"CAMINO PET HOSPITAL"
1544,11749,"CAMINO REAL PET CLINIC"
1544,1544,"CAMINO REAL PET CLINIC"
1544,3183,"CAMINO REAL PET CLINIC"
1544,6860,"CAMINO REAL PET CLINIC"
1544,7663,"CAMINO REAL PET CLINIC"
1544,8077,"CAMINO REAL PET CLINIC"
1544,9505,"CAMINO REAL PET CLINIC"
1544,13741,"CAMINO REAL PET CLINIC"
1544,13828,"CAMINO REAL PET CLINIC"
1544,15133,"CAMINO REAL PET CLINIC"
1544,16989,"CAMINO REAL PET CLINIC"
1544,9091,"CAMINO REAL PET CLINIC"
15477,15477,"CAMINO VETERINARY HOSPITAL"
5895,5895,"CAMPBELL ANIMAL HOSPITAL"
3647,3647,"CAMPBELL ANIMAL HOSPITAL"
4079,4079,"CAMPUS COMMONS PET HOSPITAL"
4079,7347,"CAMPUS COMMONS PET HOSPITAL"
11408,11408,"CAMPUS COMMONS PET HOSPITAL"
15986,15986,"CAMPUS COMMONS PET HOSPITAL"
4079,9197,"CAMPUS COMMONS PET HOSPITAL"
2428,12499,"CAMPUS VET CLINIC BERKELEY"
2428,12240,"CAMPUS VET CLINIC BERKELEY"
2428,13131,"CAMPUS VET CLINIC BERKELEY"
2428,12777,"CAMPUS VET CLINIC BERKELEY"
2428,6735,"CAMPUS VET CLINIC BERKELEY"
2428,7174,"CAMPUS VET CLINIC BERKELEY"
2428,2428,"CAMPUS VET CLINIC BERKELEY"
2428,3658,"CAMPUS VET CLINIC BERKELEY"
2428,4131,"CAMPUS VET CLINIC BERKELEY"
2428,10050,"CAMPUS VET CLINIC BERKELEY"
13381,13381,"CANAL CLINIC"
8608,8608,"CANAL VET HOSPITAL"
5607,5607,"CANOGA PARK VET CENTER"
5607,14360,"CANOGA PARK VET CENTER"
7268,8296,"CENTER SINAI ANIMAL HOSPITAL"
6568,6898,"CANYON CREEK PET HOSPITAL"
6568,6568,"CANYON CREEK PET HOSPITAL"
13227,13227,"CANYON CREST ANIMAL HOSPITAL"
14895,14895,"CANYON HILLS ANIMAL CLINIC INC"
5661,5661,"CANYON VET HOSPITAL"
8875,8875,"CANYON VET HOSPITAL"
2441,2441,"CANYON VET HOSPITAL"
16407,16827,"CAPE ANN VETERINARY HOSPITAL"
16407,16407,"CAPE ANN VETERINARY HOSPITAL"
15606,15606,"CAPE COD VETERINARY SPECIALISTS BUZZARDS BAY"
14426,14426,"CAPITAL VETERINARY SPECIALISTS"
14426,15474,"CAPITAL VETERINARY SPECIALISTS"
16731,16731,"CAPITOLA VETERINARY HOSPITAL"
16607,16607,"CAPITOL ILLINI VETERINARY SERVICES"
10152,4138,"MILLBRAE PET HOSP"
6439,6439,"CARE AT THE COURTYARD VET CLINIC"
6439,13502,"CARE AT THE COURTYARD VET CLINIC"
12304,12304,"CARE VET CLINIC"
3152,3152,"CARE VETERINARY CLINIC"
16639,16639,"CARING FOR CATS VETERINARY HOSPITAL"
8328,8489,"CARING HANDS VET HOSPITAL"
8328,13389,"CARING HANDS VET HOSPITAL"
8328,8328,"CARING HANDS VET HOSPITAL"
6542,6542,"CARING HEARTS ANIMAL CLINIC"
3643,3643,"CARING PET VET HOSPITAL"
5320,5475,"CA VET SPECIALISTS"
15533,15533,"CARLSEN ANIMAL HOSPITAL"
7509,7509,"CARLSEN ANIMAL HOSPITAL"
6699,6699,"CARMEL MOUNTAIN RANCH VET HOSPITAL"
14554,14554,"CARMEL VALLEY VETERINARY HOSPITAL"
15048,15048,"CARMEL VALLEY VETERINARY HOSPITAL"
14376,14376,"CARROLL GARDENS VETERINARY GROUP"
14913,16929,"CARSON VALLEY VET HOSPITAL"
14913,15098,"CARSON VALLEY VET HOSPITAL"
14913,14913,"CARSON VALLEY VET HOSPITAL"
14913,16348,"CARSON VALLEY VET HOSPITAL"
12339,12603,"CARTER ANIMAL HOSPITAL"
12339,12339,"CARTER ANIMAL HOSPITAL"
5380,5380,"CASA ADOBE PET HOSPITAL"
13385,13385,"CASA GRANDE ANIMAL HOSPITAL"
16256,16256,"CASCADE PARK ANIMAL HOSPITAL"
14777,15485,"CASCADE PET HOSPITAL"
14777,14777,"CASCADE PET HOSPITAL"
15832,15832,"CASCADE VETERINARY CLINIC-WENATCHEE"
8794,8794,"CASCADE VET REFERRAL"
14456,14456,"CASCADE W VET HOSPITAL"
4465,4465,"CASCAIDE VET REFERAL"
8621,8621,"CASILLAS VETERINARY HOSPITAL"
13121,13129,"THE CASTRO ANIMAL HOSPITAL **EMAIL PREFERRED"
6949,6949,"CASTRO VALLEY ANIMAL HOSPITAL"
6949,16775,"CASTRO VALLEY ANIMAL HOSPITAL"
1428,2806,"CASTRO VALLEY COMPANION ANIMAL HOSPITAL"
1428,9076,"CASTRO VALLEY COMPANION ANIMAL HOSPITAL"
1428,8941,"CASTRO VALLEY COMPANION ANIMAL HOSPITAL"
1428,13026,"CASTRO VALLEY COMPANION ANIMAL HOSPITAL"
1428,14680,"CASTRO VALLEY COMPANION ANIMAL HOSPITAL"
1428,16039,"CASTRO VALLEY COMPANION ANIMAL HOSPITAL"
1428,6134,"CASTRO VALLEY COMPANION ANIMAL HOSPITAL"
1428,1428,"CASTRO VALLEY COMPANION ANIMAL HOSPITAL"
1428,9047,"CASTRO VALLEY COMPANION ANIMAL HOSPITAL"
14503,14503,"CAT CARE CLINIC"
11759,11759,"CAT CARE PROFESSIONALS"
11230,11230,"CAT CLINIC"
2841,10964,"BENICIA CAT CLINIC"
7258,7258,"CAT CLINIC OF DAVIS"
7450,8470,"CAT CLINIC OF FOLSOM"
7450,7450,"CAT CLINIC OF FOLSOM"
1076,1076,"CAT CLINIC OF MILL VALLEY"
1076,1425,"CAT CLINIC OF MILL VALLEY"
1076,12678,"CAT CLINIC OF MILL VALLEY"
4066,4066,"CAT DOCTOR"
5829,5829,"CAT DOCTOR"
12722,12722,"CAT DOCTORS OF SANTA BARBARA-MOBILE VETS"
15992,15992,"CAT HOME MOBILE"
4948,6639,"CAT HOSPITAL OF CAMPBELL"
4948,11833,"CAT HOSPITAL OF CAMPBELL"
4948,4948,"CAT HOSPITAL OF CAMPBELL"
7451,7451,"CAT HOSPITAL OF CLAYTON"
1198,1198,"CAT HOSPITAL OF PETALUMA"
1198,12329,"CAT HOSPITAL OF PETALUMA"
1198,16749,"CAT HOSPITAL OF PETALUMA"
1198,2053,"CAT HOSPITAL OF PETALUMA"
15190,15190,"CATS & CRITTERS"
9099,9099,"CATS ONLY VETERINARY HOSPITAL INC"
16358,16358,"CAT SPECIALIST"
5474,5929,"CALIFORNIA VET SPECIALISTS"
5320,5778,"CA VET SPECIALISTS"
5320,5320,"CA VET SPECIALISTS"
5320,5383,"CA VET SPECIALISTS"
5320,5382,"CA VET SPECIALISTS"
5320,5419,"CA VET SPECIALISTS"
15221,15221,"CEDAR PET CLINIC LAKE ELMO"
16334,16334,"CEDAR PLAZA VET"
1648,1648,"CEDAR RIDGE PET CLINIC"
16439,16439,"CEDAR RIVER ANIMAL HOSPITAL"
15483,15483,"CENTENNIAL ANIMAL HOSPITAL"
15749,15749,"CENTENNIAL HILLS ANIMAL HOSPITAL"
6324,8780,"CENTER ANIMAL HOSPITAL"
6324,6487,"CENTER ANIMAL HOSPITAL"
6324,6324,"CENTER ANIMAL HOSPITAL"
6324,7883,"CENTER ANIMAL HOSPITAL"
16927,16927,"CENTER CITY VETERINARY HOSPITAL"
15061,15061,"CENTER MORICHES VETERINARY HOSPITAL"
15061,15742,"CENTER MORICHES VETERINARY HOSPITAL"
7385,7385,"CENTER SANAI ANIMAL HOSPITAL"
7268,7268,"CENTER SINAI ANIMAL HOSPITAL"
7268,15090,"CENTER SINAI ANIMAL HOSPITAL"
3781,7441,"CENTER VET CLINIC"
3781,13540,"CENTER VET CLINIC"
3781,3781,"CENTER VET CLINIC"
14720,14720,"CENTINELA ANIMAL HOSPITAL"
2580,14685,"CENTRAL ANIMAL HOSPITAL"
14907,14907,"CENTRAL ANIMAL HOSPITAL"
2580,15269,"CENTRAL ANIMAL HOSPITAL"
5794,5794,"CENTRAL ANIMAL HOSPITAL"
2580,2580,"CENTRAL ANIMAL HOSPITAL"
2580,3393,"CENTRAL ANIMAL HOSPITAL"
2580,4354,"CENTRAL ANIMAL HOSPITAL"
2580,8668,"CENTRAL ANIMAL HOSPITAL"
2580,9515,"CENTRAL ANIMAL HOSPITAL"
2580,13037,"CENTRAL ANIMAL HOSPITAL"
14130,14130,"CENTRAL ANIMAL HOSPITAL"
14410,14410,"CENTRAL ANIMAL HOSPITAL"
2580,7623,"CENTRAL ANIMAL HOSPITAL"
5794,7521,"CENTRAL ANIMAL HOSPITAL"
2580,6834,"CENTRAL ANIMAL HOSPITAL"
5794,15551,"CENTRAL ANIMAL HOSPITAL"
2580,7837,"CENTRAL ANIMAL HOSPITAL"
12097,12097,"CENTRAL AVENUE ANIMAL CLINIC"
11754,14502,"CENTRAL BOULEVARD VET HOSPITAL"
11754,15040,"CENTRAL BOULEVARD VET HOSPITAL"
11754,11754,"CENTRAL BOULEVARD VET HOSPITAL"
8874,8874,"CENTRAL BROWARD ANIMAL HOSPITAL"
1251,1251,"CENTRAL MARIN CAT AND EXOTIC"
2044,2044,"CENTRAL MARIN CAT & EXOTIC"
15276,15276,"CENTRAL MESA VETERINARY HOSPITAL"
7158,7158,"CENTRAL VALLEY VET"
12884,12884,"CENTRAL VALLEY VET CLINIC"
2477,16291,"CENTRAL VET HOSPITAL"
2477,4706,"CENTRAL VET HOSPITAL"
2477,16947,"CENTRAL VET HOSPITAL"
2477,15325,"CENTRAL VET HOSPITAL"
2477,8239,"CENTRAL VET HOSPITAL"
2477,2780,"CENTRAL VET HOSPITAL"
3451,3451,"CENTRAL VET HOSPITAL"
2477,7934,"CENTRAL VET HOSPITAL"
2477,2477,"CENTRAL VET HOSPITAL"
2580,2949,"CENTRAL ANIMAL HOSPITAL"
2477,3260,"CENTRAL VET HOSPITAL"
2477,4168,"CENTRAL VET HOSPITAL"
6193,6193,"CENTRAL VET HOSPITAL"
2477,7138,"CENTRAL VET HOSPITAL"
2477,2762,"CENTRAL VET HOSPITAL"
9518,9518,"CENTURY VETERINARY BLVD"
9518,13963,"CENTURY VETERINARY BLVD"
9518,11656,"CENTURY VETERINARY BLVD"
16121,16121,"CERES VETERINARY CLINIC"
2916,9279,"CHABOT VETERINARY CLINIC"
5280,5280,"CHABOT VET CLINIC"
2916,3114,"CHABOT VETERINARY CLINIC"
2916,6676,"CHABOT VETERINARY CLINIC"
2916,10025,"CHABOT VETERINARY CLINIC"
2916,11341,"CHABOT VETERINARY CLINIC"
2916,12555,"CHABOT VETERINARY CLINIC"
2916,14722,"CHABOT VETERINARY CLINIC"
2916,7351,"CHABOT VETERINARY CLINIC"
2916,14789,"CHABOT VETERINARY CLINIC"
2916,2916,"CHABOT VETERINARY CLINIC"
2916,3651,"CHABOT VETERINARY CLINIC"
2916,14750,"CHABOT VETERINARY CLINIC"
16898,16898,"CHAMBERS PRAIRIE ANIMAL HOSPITAL"
16693,16693,"CHAPPELLE SMALL ANIMAL HOSPITAL P.C."
14651,14651,"CHARLOTTE ANIMAL HOSPITAL"
16869,16869,"CHATEAU ANIMAL HOSPITAL"
16216,16216,"CHERRELYN ANIMAL HOSPITAL"
16216,16554,"CHERRELYN ANIMAL HOSPITAL"
15781,15781,"CHERRY CHASE PET HOSPITAL"
15781,3420,"CHERRY CHASE PET HOSPITAL"
16053,16053,"CHERRY RIDGE VETERINARY CLINIC"
2667,5568,"CHESHIRE CAT CLINIC"
2667,5569,"CHESHIRE CAT CLINIC"
2667,5894,"CHESHIRE CAT CLINIC"
2667,6419,"CHESHIRE CAT CLINIC"
2667,11775,"CHESHIRE CAT CLINIC"
2667,2667,"CHESHIRE CAT CLINIC"
10613,10707,"CHESHIRE CAT FELINE HEALTH CENTER"
10613,12046,"CHESHIRE CAT FELINE HEALTH CENTER"
10613,10613,"CHESHIRE CAT FELINE HEALTH CENTER"
14986,14986,"CHESHIRE CAT HOSPITAL"
8514,5633,"PET CARE VET CENTER CHESTERFIELD SQUARE"
16886,16886,"CHESTNUT STREET ANIMAL HOSPITAL"
15170,15170,"CHEWELAH VETERINARY CLINIC"
16895,16895,"CHEYENNE PET CLINIC"
15231,15231,"CHEYENNE TONOPAH ANIMAL HOSPITAL"
15017,15017,"CHEYENNE TONOPAH ANIMAL HOSPITAL"
14473,14473,"CHICO CREEK ANIMAL HOSPITAL"
16093,16093,"CHICO HOSPITAL FOR CATS"
6832,10459,"CHINO HILLS SMALL ANIMAL HOSPITAL"
6832,17016,"CHINO HILLS SMALL ANIMAL HOSPITAL"
7519,7519,"CHINO HILLS PKWY PET HOSPITAL"
6832,11198,"CHINO HILLS SMALL ANIMAL HOSPITAL"
6832,6839,"CHINO HILLS SMALL ANIMAL HOSPITAL"
6832,7620,"CHINO HILLS SMALL ANIMAL HOSPITAL"
6832,7507,"CHINO HILLS SMALL ANIMAL HOSPITAL"
6832,6832,"CHINO HILLS SMALL ANIMAL HOSPITAL"
6832,7156,"CHINO HILLS SMALL ANIMAL HOSPITAL"
6832,9060,"CHINO HILLS SMALL ANIMAL HOSPITAL"
6832,7529,"CHINO HILLS SMALL ANIMAL HOSPITAL"
9043,9043,"CINEMA VET CENTRE"
9043,15805,"CINEMA VET CENTRE"
9043,15624,"CINEMA VET CENTRE"
7656,7656,"CIRBY SUNRISE VET CLINIC"
6985,7346,"CIRBY SUNRISE VET CLINIC"
6985,6985,"CIRBY SUNRISE VET CLINIC"
13066,13066,"CIRBY SUNRISE VET CLINIC"
11798,11798,"CIRCLE OAK EQUINE"
16664,15089,"CIRCLE OF FRIENDS VETERINARY"
16664,16664,"CIRCLE OF FRIENDS VETERINARY"
9332,9332,"CIRCLE OF LIFE VET HOUSE CALLS"
8942,9459,"CITRUS HEIGHTS PET HOSPITAL"
8942,14985,"CITRUS HEIGHTS PET HOSPITAL"
9160,9160,"CITRUS HEIGHTS PET HOSPITAL"
8942,10500,"CITRUS HEIGHTS PET HOSPITAL"
8942,8942,"CITRUS HEIGHTS PET HOSPITAL"
8632,8632,"CITY LINE PET CLINIC"
10250,11814,"CITY OF BAKERSFIELD ANIMAL CARE CENTER"
10250,10250,"CITY OF BAKERSFIELD ANIMAL CARE CENTER"
10250,11632,"CITY OF BAKERSFIELD ANIMAL CARE CENTER"
10250,13468,"CITY OF BAKERSFIELD ANIMAL CARE CENTER"
7228,7228,"CITY PET HOSPITAL"
14286,14286,"CITY PET HOSPITAL"
14083,14453,"CITY PET HOSPITAL"
14083,16001,"CITY PET HOSPITAL"
14083,14083,"CITY PET HOSPITAL"
5626,12432,"CIVIC FELINE CLINIC"
6016,6016,"CIVIC FELINE CLINIC"
5626,10058,"CIVIC FELINE CLINIC"
5626,12172,"CIVIC FELINE CLINIC"
5626,5626,"CIVIC FELINE CLINIC"
5626,13424,"CIVIC FELINE CLINIC"
4694,4694,"CIVIC FELINE CLINIC"
2015,15627,"CLAREMONT VET HOSPITAL"
16092,16092,"CLAREMONT VETERINARY HOSPITAL"
2015,2015,"CLAREMONT VET HOSPITAL"
2015,7093,"CLAREMONT VET HOSPITAL"
2015,7427,"CLAREMONT VET HOSPITAL"
2015,11920,"CLAREMONT VET HOSPITAL"
2015,5893,"CLAREMONT VET HOSPITAL"
2015,12050,"CLAREMONT VET HOSPITAL"
2015,13543,"CLAREMONT VET HOSPITAL"
2015,15159,"CLAREMONT VET HOSPITAL"
2015,16464,"CLAREMONT VET HOSPITAL"
9803,9803,"CLAREMONT VET HOSPITAL"
5897,5897,"CLARK ROAD ANIMAL HOSPITAL"
15780,15780,"CLAWS AND PAWS HOUSECALL SERVICE"
5230,5230,"CLAYTON VALLEY PET HOSPITAL"
4962,10258,"CLEAR LAKE VET CLINIC"
12351,12378,"CLEARLAKE VET CLINIC"
4962,4962,"CLEAR LAKE VET CLINIC"
1801,1801,"CLEARLAKE VET CLINIC"
12351,12351,"CLEARLAKE VET CLINIC"
15509,15509,"CLEARWATER ANIMAL REFERRAL & ER"
1549,12794,"SAN FRANCISCO VET SPECIALISTS"
16527,16527,"CLINIC KIRTLAND VET CLINIC"
4051,5923,"ANIMAL HOSP OF CLOVERDALE"
10746,10746,"CLOVIS FAM PET HOSPITAL"
14409,14409,"CLOVIS PET HOSPITAL"
14409,16627,"CLOVIS PET HOSPITAL"
15782,15782,"COAL RIDGE ANIMAL HOSPITAL"
14418,14418,"COASTAL ANIMAL HOSPTAL"
4481,6612,"COASTAL CAT CLINIC"
4666,4666,"COASTAL CAT CLINIC"
5646,5646,"COASTAL CAT CLINIC"
4481,8189,"COASTAL CAT CLINIC"
4481,15028,"COASTAL CAT CLINIC"
4481,7593,"COASTAL CAT CLINIC"
4481,4481,"COASTAL CAT CLINIC"
5061,5061,"COASTAL CAT CLINIC"
3737,3701,"COASTAL HOLISTIC COMPLEMENTARY VET SERVICES"
3737,3737,"COASTAL HOLISTIC COMPLEMENTARY VET SERVICES"
3737,5514,"COASTAL HOLISTIC COMPLEMENTARY VET SERVICES"
3737,14395,"COASTAL HOLISTIC COMPLEMENTARY VET SERVICES"
3737,13167,"COASTAL HOLISTIC COMPLEMENTARY VET SERVICES"
8339,10605,"COASTSIDE VET CLINIC"
8339,8425,"COASTSIDE VET CLINIC"
8339,8339,"COASTSIDE VET CLINIC"
8339,11971,"COASTSIDE VET CLINIC"
13789,13789,"COAST TO COAST CARDIOLOGY"
14618,14618,"COASTVIEW VET HOSPITAL"
9789,9789,"COCHRANE ANIMAL HOSPITAL"
1137,1137,"CODDINGTON VET CLINIC"
2450,10631,"CODORNICES VETERINARY CLINIC"
2450,7018,"CODORNICES VETERINARY CLINIC"
2450,7307,"CODORNICES VETERINARY CLINIC"
2450,7876,"CODORNICES VETERINARY CLINIC"
2450,8226,"CODORNICES VETERINARY CLINIC"
2450,8696,"CODORNICES VETERINARY CLINIC"
2450,12034,"CODORNICES VETERINARY CLINIC"
2450,10071,"CODORNICES VETERINARY CLINIC"
2450,14126,"CODORNICES VETERINARY CLINIC"
2450,2450,"CODORNICES VETERINARY CLINIC"
2450,2757,"CODORNICES VETERINARY CLINIC"
16472,16472,"COFFEE ROAD ANIMAL HOSPITAL"
1153,1153,"COLFAX VETERINARY HOSPITAL"
15217,15217,"COLIMA ANIMAL HOSPITAL"
15886,15886,"COLLEGE GARDEN ANIMAL HOSPITAL"
3329,12607,"COLMA ANIMAL HOSPITAL"
3329,8258,"COLMA ANIMAL HOSPITAL"
3329,16611,"COLMA ANIMAL HOSPITAL"
5530,5530,"COLMA ANIMAL HOSPITAL"
3329,16087,"COLMA ANIMAL HOSPITAL"
4412,4412,"COLMA ANIMAL HOSPITAL"
4412,4984,"COLMA ANIMAL HOSPITAL"
3329,3329,"COLMA ANIMAL HOSPITAL"
4412,6723,"COLMA ANIMAL HOSPITAL"
3329,11938,"COLMA ANIMAL HOSPITAL"
14810,14810,"COLONY PLAZA ANIMAL HOSPITAL"
8606,15267,"COLONY VET HOSPITAL"
8606,8606,"COLONY VET HOSPITAL"
8606,14435,"COLONY VET HOSPITAL"
7470,7470,"COLORADO LICENSE 5629; VET MAILING ADDRESS: PO BOX 597, LA VETA, CO 81055"
16825,16825,"COLORADO STATE UNIVERSITY VETERINARY TEACHING HOSPITAL"
16067,16067,"COLUMBIA CITY VETERINARY HOSPITAL"
16162,16162,"COLUMBIA RIVER VETERINARY SPECIALISTS"
12931,12962,"COLYER VET SERVICE"
12931,12931,"COLYER VET SERVICE"
15220,15220,"COMMENCEMENT BAY ANIMAL HOSPITAL"
13203,14408,"COMMONWEALTH ANIMAL HOSPITAL"
13203,13203,"COMMONWEALTH ANIMAL HOSPITAL"
15371,16483,"COMMONWEALTH VETERINARY HOSPITAL"
15371,15371,"COMMONWEALTH VETERINARY HOSPITAL"
15433,15433,"COMMUNITY ANIMAL HOSPITAL"
9677,9677,"COMMUNITY COMPANION ANIMAL HOSPITAL"
13040,13116,"COMMUNITY COMPANION ANIMAL HOSPITAL"
13040,13040,"COMMUNITY COMPANION ANIMAL HOSPITAL"
7325,7325,"COMMUNITY COMPANION ANIMAL HOSPITAL"
4467,4467,"COMMUNITY PET CLINIC"
10105,10105,"COMMUNITY SPAY AND NEUTER"
4287,4287,"COMMUNITY VET HEALTH CENTER"
13327,13327,"COMMUNITY VET HOSPITAL"
13327,15230,"COMMUNITY VET HOSPITAL"
13327,14912,"COMMUNITY VET HOSPITAL"
11468,11468,"COMO PARK ANIMAL HOSPITAL"
7019,7019,"COMPANION ANIMAL HOSPITAL"
5187,5187,"COMPANION ANIMAL HOSPITAL"
1428,12599,"CASTRO VALLEY COMPANION ANIMAL HOSPITAL"
3172,3172,"COMPANION ANIMAL HOSPITAL"
5195,5195,"COMPANION ANIMAL HOSPITAL"
10302,10302,"COMPANION ANIMAL HOSPITAL"
3172,16599,"COMPANION ANIMAL HOSPITAL"
5190,5190,"COMPANION ANIMAL HOSPITAL"
3172,16610,"COMPANION ANIMAL HOSPITAL"
9022,9022,"COMPANION ANIMAL HOSPITAL MOBILE VET"
6317,6317,"COMPANION ANIMAL HOSPITAL SAN CARLOS"
14827,15935,"COMPANION PET CARE"
14827,14827,"COMPANION PET CARE"
14827,16408,"COMPANION PET CARE"
4475,4475,"COMPANION PET CLINIC"
13825,14289,"COMPANION PET CLINIC MONTANA"
13825,13825,"COMPANION PET CLINIC MONTANA"
13298,13298,"COMPANION PET CLINIC OF BEND"
6330,6330,"COMPANION PET CLINIC OR ARIZONA"
3229,3229,"COMPANION PET HOSPITAL"
15681,15681,"COMPANION PET HOSPITAL"
12937,12937,"COMPANIONS ANIMAL HOSPITAL"
5370,11522,"COMPANION VET CLINIC"
5370,9933,"COMPANION VET CLINIC"
5370,8540,"COMPANION VET CLINIC"
5370,5370,"COMPANION VET CLINIC"
5370,14439,"COMPANION VET CLINIC"
8030,8030,"COMPANION VETERINARY CLINIC"
5366,5366,"COMPASSIONATE CARE CAT HOSPICE"
6597,6597,"COMPASSIONATE VET CARE"
9045,9045,"COMPASSION PET HOSPICE"
9206,9206,"COMPASSION WITHOUT BOARDERS"
15932,15932,"COMPLETE ANIMAL EYE CARE CENTER"
16793,16793,"CONCORD VET CLINIC"
1065,1065,"CONDE VET HOSPITAL"
9348,9348,"CONEJO VALLEY PET HOSPITAL"
4899,4931,"CONEJO VALLEY VET HOSPITAL"
9348,9671,"CONEJO VALLEY PET HOSPITAL"
9348,9998,"CONEJO VALLEY PET HOSPITAL"
4899,4981,"CONEJO VALLEY VET HOSPITAL"
9348,14832,"CONEJO VALLEY PET HOSPITAL"
4899,4899,"CONEJO VALLEY VET HOSPITAL"
4899,5034,"CONEJO VALLEY VET HOSPITAL"
9348,9602,"CONEJO VALLEY PET HOSPITAL"
9348,13217,"CONEJO VALLEY PET HOSPITAL"
11426,11426,"CONTRA COSTA ANIMAL SERVICES"
15341,2595,"VCA CONTRA COSTA ANIMAL HOSPITAL"
4700,6883,"COOL ANIMAL HOSPITAL"
6887,6887,"COOL ANIMAL HOSPITAL"
4700,4700,"COOL ANIMAL HOSPITAL"
4700,6894,"COOL ANIMAL HOSPITAL"
13431,13431,"COPPER HILL ANIMAL CLINIC"
16040,16040,"CORAL SPRINGS ANIMAL HOSPITAL"
14396,14650,"CORAL WEST ANIMAL CLINIC"
14396,14396,"CORAL WEST ANIMAL CLINIC"
2450,10407,"CODORNICES VETERINARY CLINIC"
