practice_id,doctor_id
7042,7042
13213,13213
14242,14242
12136,12136
3272,3272
3275,3275
3276,3276
3277,3277
3799,3799
3278,3278
3279,3279
3283,3283
3284,3284
3289,3289
3292,3292
10362,10362
3430,3430
3306,3306
4166,4166
3301,3301
3328,3328
3735,3735
3388,3388
3491,3491
4728,4728
3302,3302
3303,3303
9888,9888
8309,8309
3308,3308
2279,2279
7556,7556
5308,5308
8143,8143
3311,3311
3313,3313
3314,3314
3316,3316
3317,3317
10129,10129
7976,7976
6738,6738
9499,9499
3320,3320
5244,5244
6114,6114
3324,3324
3325,3325
3327,3327
12607,12607
4984,4984
8258,8258
3329,3329
16611,16611
11938,11938
4412,4412
16087,16087
3330,3330
3333,3333
5874,5874
3336,3336
3338,3338
3340,3340
3341,3341
3342,3342
3343,3343
3565,3565
1744,1744
3344,3344
3345,3345
3349,3349
9294,9294
14860,14860
14108,14108
9682,9682
9230,9230
3350,3350
3352,3352
6004,6004
3354,3354
3357,3357
11854,11854
9589,9589
10305,10305
3361,3361
3363,3363
3364,3364
3365,3365
9193,9193
3366,3366
7898,7898
9023,9023
3367,3367
3373,3373
9274,9274
8851,8851
3376,3376
3377,3377
8340,8340
3380,3380
9829,9829
5896,5896
4693,4693
10582,10582
10503,10503
13024,13024
3180,3180
13535,13535
3386,3386
3450,3450
9793,9793
9374,9374
13324,13324
14240,14240
11487,11487
12109,12109
3387,3387
3389,3389
3391,3391
3394,3394
3395,3395
3400,3400
7972,7972
6526,6526
7090,7090
3700,3700
12466,12466
8071,8071
3401,3401
3405,3405
3406,3406
3407,3407
3403,3403
8135,8135
4160,4160
3409,3409
3414,3414
3415,3415
5624,5624
4015,4015
3416,3416
9894,9894
14979,14979
6065,6065
15478,15478
13272,13272
10394,10394
16510,16510
14354,14354
4932,4932
7817,7817
11836,11836
11846,11846
12749,12749
3419,3419
15781,15781
3420,3420
3421,3421
4416,4416
3422,3422
3423,3423
4345,4345
3424,3424
4228,4228
5949,5949
13818,13818
13968,13968
3425,3425
12430,12430
11048,11048
9857,9857
5887,5887
12947,12947
11701,11701
10618,10618
12011,12011
7598,7598
8193,8193
14566,14566
7526,7526
9476,9476
13494,13494
7927,7927
14880,14880
13122,13122
12651,12651
16400,16400
13585,13585
11935,11935
14036,14036
14525,14525
16838,16838
15406,15406
16487,16487
7080,7080
13538,13538
12902,12902
13749,13749
5700,5700
12222,12222
12328,12328
9082,9082
11734,11734
12057,12057
12121,12121
12984,12984
12185,12185
15039,15039
3426,3426
3427,3427
3428,3428
3432,3432
3433,3433
3434,3434
3435,3435
3437,3437
3438,3438
3439,3439
3440,3440
3441,3441
3442,3442
3443,3443
3444,3444
3446,3446
3448,3448
6523,6523
3452,3452
3454,3454
3457,3457
3337,3337
3455,3455
3456,3456
3458,3458
13944,13944
11989,11989
13021,13021
13079,13079
14445,14445
3459,3459
14446,14446
9275,9275
3461,3461
3462,3462
3463,3463
3464,3464
3466,3466
3467,3467
3473,3473
6778,6778
3475,3475
3478,3478
16619,16619
8591,8591
15675,15675
3481,3481
3480,3480
3479,3479
5220,5220
6278,6278
8047,8047
3482,3482
6464,6464
16006,16006
13307,13307
12762,12762
3483,3483
3484,3484
7195,7195
3485,3485
3486,3486
3490,3490
3493,3493
3494,3494
3501,3501
3502,3502
3504,3504
3509,3509
7992,7992
3794,3794
10214,10214
3510,3510
4190,4190
12215,12215
3511,3511
6412,6412
6827,6827
16120,16120
3512,3512
3513,3513
3514,3514
14074,14074
14032,14032
8869,8869
10540,10540
3516,3516
3517,3517
4128,4128
3518,3518
3519,3519
3522,3522
3524,3524
3523,3523
3527,3527
13199,13199
12060,12060
8585,8585
8243,8243
7581,7581
5007,5007
3763,3763
3528,3528
3533,3533
3538,3538
3536,3536
6174,6174
3537,3537
3539,3539
3540,3540
3541,3541
3543,3543
3545,3545
12150,12150
12281,12281
6971,6971
3547,3547
6168,6168
3548,3548
3551,3551
6915,6915
6779,6779
6521,6521
3552,3552
6726,6726
3554,3554
8697,8697
3555,3555
7791,7791
6733,6733
6491,6491
14245,14245
12381,12381
12261,12261
4880,4880
11544,11544
6871,6871
11538,11538
4778,4778
9257,9257
7827,7827
7583,7583
8889,8889
5152,5152
6019,6019
6870,6870
7562,7562
5518,5518
11797,11797
3558,3558
3101,3101
6528,6528
3560,3560
11466,11466
3562,3562
3287,3287
3890,3890
3567,3567
3572,3572
3573,3573
3575,3575
3576,3576
9174,9174
8456,8456
15647,15647
6096,6096
6469,6469
9129,9129
9511,9511
6805,6805
3578,3578
4162,4162
12531,12531
3580,3580
3584,3584
3588,3588
3590,3590
3593,3593
3595,3595
3596,3596
3597,3597
3599,3599
3600,3600
3646,3646
4096,4096
3602,3602
9500,9500
9703,9703
14865,14865
9196,9196
11886,11886
3603,3603
6585,6585
3605,3605
10044,10044
3613,3613
3614,3614
3615,3615
3616,3616
3617,3617
3619,3619
12767,12767
12229,12229
10399,10399
15131,15131
10464,10464
11239,11239
15353,15353
14679,14679
3623,3623
6858,6858
10534,10534
15894,15894
11973,11973
15698,15698
12418,12418
12746,12746
12763,12763
11349,11349
7851,7851
14350,14350
13488,13488
10181,10181
16321,16321
12952,12952
16566,16566
14329,14329
14765,14765
14432,14432
16710,16710
14352,14352
14274,14274
14940,14940
15591,15591
14054,14054
14151,14151
14457,14457
14087,14087
13965,13965
11026,11026
3624,3624
3630,3630
3631,3631
3632,3632
3245,3245
3634,3634
3635,3635
3636,3636
3639,3639
3641,3641
3643,3643
4089,4089
4187,4187
3644,3644
6457,6457
5047,5047
3645,3645
3647,3647
5895,5895
14475,14475
14476,14476
14536,14536
15743,15743
14398,14398
12788,12788
11565,11565
6344,6344
3648,3648
14796,14796
3657,3657
3662,3662
3705,3705
3663,3663
3664,3664
3666,3666
3667,3667
3842,3842
3669,3669
3670,3670
3671,3671
7677,7677
3672,3672
5193,5193
3679,3679
3686,3686
3688,3688
3746,3746
12448,12448
14932,14932
3696,3696
8933,8933
15754,15754
15905,15905
3698,3698
16783,16783
9525,9525
15570,15570
3699,3699
3701,3701
3737,3737
5514,5514
14395,14395
13167,13167
3704,3704
10097,10097
4150,4150
7618,7618
5439,5439
11431,11431
14261,14261
3848,3848
3709,3709
3710,3710
3712,3712
3713,3713
15638,15638
12031,12031
13218,13218
7226,7226
3714,3714
3715,3715
5759,5759
3722,3722
3723,3723
3724,3724
3727,3727
3732,3732
14312,14312
15286,15286
12293,12293
13490,13490
3741,3741
3742,3742
5058,5058
12701,12701
3747,3747
12689,12689
3748,3748
11253,11253
3752,3752
14831,14831
13606,13606
15032,15032
12907,12907
3753,3753
4671,4671
4835,4835
16654,16654
14821,14821
3754,3754
3756,3756
3757,3757
3758,3758
3992,3992
3995,3995
12786,12786
11618,11618
6034,6034
13235,13235
3759,3759
3760,3760
3761,3761
3765,3765
11095,11095
7164,7164
3766,3766
6219,6219
6510,6510
8766,8766
6590,6590
7048,7048
3767,3767
12273,12273
13304,13304
3768,3768
3769,3769
11631,11631
3770,3770
3772,3772
3773,3773
3774,3774
3775,3775
3776,3776
3777,3777
14324,14324
13865,13865
13805,13805
7231,7231
9621,9621
14266,14266
3779,3779
7787,7787
5966,5966
7390,7390
3782,3782
4238,4238
3783,3783
3788,3788
6583,6583
7270,7270
8395,8395
3792,3792
3796,3796
9128,9128
3800,3800
3801,3801
3802,3802
3804,3804
3808,3808
3811,3811
3812,3812
3815,3815
3816,3816
5506,5506
3819,3819
3821,3821
3826,3826
3827,3827
3828,3828
14113,14113
3830,3830
15199,15199
3833,3833
12627,12627
8559,8559
12319,12319
15022,15022
7741,7741
13029,13029
9073,9073
3838,3838
3839,3839
3841,3841
3844,3844
3845,3845
3847,3847
12736,12736
10228,10228
15430,15430
10434,10434
5909,5909
3849,3849
6360,6360
12368,12368
9776,9776
9922,9922
3851,3851
6513,6513
10283,10283
13237,13237
13262,13262
16641,16641
5067,5067
9284,9284
14595,14595
9890,9890
3852,3852
5094,5094
3855,3855
3857,3857
6537,6537
3859,3859
3861,3861
3863,3863
3865,3865
6138,6138
3866,3866
3867,3867
3868,3868
3870,3870
3871,3871
8671,8671
3937,3937
3872,3872
3873,3873
6388,6388
3874,3874
13010,13010
8396,8396
10439,10439
3876,3876
4338,4338
4207,4207
5892,5892
7669,7669
11417,11417
4826,4826
3877,3877
9787,9787
3879,3879
6024,6024
3880,3880
3881,3881
6789,6789
5502,5502
6018,6018
11723,11723
5519,5519
6891,6891
3882,3882
4722,4722
16101,16101
3883,3883
9940,9940
11343,11343
11413,11413
11648,11648
12376,12376
16726,16726
12748,12748
13233,13233
13936,13936
15393,15393
5046,5046
8894,8894
9564,9564
9664,9664
3884,3884
3886,3886
3892,3892
3894,3894
12334,12334
5591,5591
3896,3896
3899,3899
3903,3903
3908,3908
5286,5286
5582,5582
10238,10238
4797,4797
5658,5658
7385,7385
5146,5146
6058,6058
4659,4659
11051,11051
1935,1935
10718,10718
4229,4229
9596,9596
2061,2061
9626,9626
9627,9627
4947,4947
8817,8817
4225,4225
6998,6998
6983,6983
6980,6980
6889,6889
6843,6843
6790,6790
6671,6671
6655,6655
4001,4001
3928,3928
14067,14067
11367,11367
11268,11268
11090,11090
10667,10667
10376,10376
10266,10266
10149,10149
9773,9773
9607,9607
9535,9535
9341,9341
9237,9237
9136,9136
9122,9122
9108,9108
8902,8902
8903,8903
8811,8811
8680,8680
8647,8647
8646,8646
8631,8631
8518,8518
8502,8502
8429,8429
8430,8430
8421,8421
8405,8405
8387,8387
8386,8386
8362,8362
8335,8335
8317,8317
8286,8286
8264,8264
8250,8250
8205,8205
8199,8199
8190,8190
8188,8188
8144,8144
8125,8125
8072,8072
8056,8056
8043,8043
7999,7999
7978,7978
7896,7896
7877,7877
7819,7819
7788,7788
7755,7755
7721,7721
7708,7708
7710,7710
7646,7646
7566,7566
7511,7511
7508,7508
7383,7383
7384,7384
7373,7373
7363,7363
7361,7361
7364,7364
7243,7243
7167,7167
7149,7149
7139,7139
7056,7056
7035,7035
7014,7014
7005,7005
6952,6952
6947,6947
6929,6929
6923,6923
6814,6814
6796,6796
6765,6765
6737,6737
6728,6728
6722,6722
6705,6705
6691,6691
6684,6684
6662,6662
6660,6660
6644,6644
6077,6077
6090,6090
6088,6088
6144,6144
6160,6160
6172,6172
6240,6240
6247,6247
6277,6277
6282,6282
6291,6291
6305,6305
6359,6359
6368,6368
6371,6371
6380,6380
6421,6421
6438,6438
6441,6441
6461,6461
6470,6470
6514,6514
6575,6575
6576,6576
6577,6577
6610,6610
6611,6611
6618,6618
6621,6621
6620,6620
3924,3924
3925,3925
3999,3999
4000,4000
4002,4002
4005,4005
4009,4009
4027,4027
4033,4033
4045,4045
4268,4268
4267,4267
4266,4266
4265,4265
4271,4271
4270,4270
4269,4269
4298,4298
4300,4300
4299,4299
4305,4305
4304,4304
4306,4306
4366,4366
4374,4374
4380,4380
4389,4389
4391,4391
4385,4385
4383,4383
6647,6647
4382,4382
4393,4393
4381,4381
4386,4386
4392,4392
4390,4390
4398,4398
4396,4396
4395,4395
4388,4388
4400,4400
4419,4419
4422,4422
4421,4421
4420,4420
4418,4418
4417,4417
4439,4439
4438,4438
4458,4458
4459,4459
4455,4455
4460,4460
4456,4456
4457,4457
4478,4478
4488,4488
4486,4486
4487,4487
4489,4489
4508,4508
4506,4506
4509,4509
4505,4505
4504,4504
4502,4502
4515,4515
4552,4552
4568,4568
4587,4587
4607,4607
4604,4604
4608,4608
4606,4606
4605,4605
4609,4609
4626,4626
4627,4627
4628,4628
4633,4633
4635,4635
4630,4630
4632,4632
4634,4634
4655,4655
4681,4681
4680,4680
4684,4684
4683,4683
4682,4682
4688,4688
4698,4698
4697,4697
4699,4699
4726,4726
4725,4725
4731,4731
4758,4758
4789,4789
4790,4790
4801,4801
4802,4802
4809,4809
4808,4808
4823,4823
4864,4864
4865,4865
4866,4866
4867,4867
4868,4868
4860,4860
4863,4863
4862,4862
4886,4886
4882,4882
4885,4885
4883,4883
4912,4912
4911,4911
4928,4928
4926,4926
4925,4925
4927,4927
4929,4929
4944,4944
4952,4952
4950,4950
4949,4949
4951,4951
4967,4967
4972,4972
4971,4971
4973,4973
4977,4977
4976,4976
4988,4988
4998,4998
4999,4999
4995,4995
4994,4994
5025,5025
5027,5027
5044,5044
5045,5045
5054,5054
5051,5051
5055,5055
5053,5053
5052,5052
5049,5049
5050,5050
5064,5064
5085,5085
5083,5083
5082,5082
5092,5092
5108,5108
5105,5105
5104,5104
5103,5103
5107,5107
5109,5109
5111,5111
5117,5117
5121,5121
5125,5125
5124,5124
5126,5126
5127,5127
5131,5131
5149,5149
5147,5147
5150,5150
5151,5151
5158,5158
5159,5159
5161,5161
5164,5164
5165,5165
5171,5171
5176,5176
5174,5174
5173,5173
5177,5177
5179,5179
5178,5178
5180,5180
5181,5181
5200,5200
5201,5201
5199,5199
5205,5205
5204,5204
5207,5207
5206,5206
5212,5212
5213,5213
5208,5208
5209,5209
5210,5210
5211,5211
5218,5218
5223,5223
5231,5231
5235,5235
5233,5233
5239,5239
5238,5238
5242,5242
5256,5256
5259,5259
5260,5260
5263,5263
5262,5262
5264,5264
5268,5268
5267,5267
5269,5269
5270,5270
5276,5276
5274,5274
5273,5273
5275,5275
5281,5281
5279,5279
5277,5277
5283,5283
5290,5290
5305,5305
5304,5304
5310,5310
5309,5309
5317,5317
5326,5326
5330,5330
5340,5340
5341,5341
5339,5339
5345,5345
5342,5342
5343,5343
5344,5344
5346,5346
5355,5355
5354,5354
5353,5353
5359,5359
5357,5357
5358,5358
5364,5364
5368,5368
5365,5365
5375,5375
5385,5385
5386,5386
5388,5388
5389,5389
5396,5396
5394,5394
5395,5395
5411,5411
5412,5412
5413,5413
5421,5421
5426,5426
5428,5428
5427,5427
5429,5429
5435,5435
5431,5431
5432,5432
5436,5436
5441,5441
5442,5442
5446,5446
5452,5452
5455,5455
5459,5459
5462,5462
5461,5461
5457,5457
5468,5468
5470,5470
5469,5469
5471,5471
5472,5472
5480,5480
5481,5481
5482,5482
5479,5479
5496,5496
5497,5497
5495,5495
5508,5508
5511,5511
5538,5538
5537,5537
5540,5540
5549,5549
5546,5546
5539,5539
5554,5554
5555,5555
5556,5556
5557,5557
5561,5561
5564,5564
5565,5565
5566,5566
5570,5570
5581,5581
5587,5587
5586,5586
5598,5598
5606,5606
5623,5623
5622,5622
5641,5641
5654,5654
5663,5663
5671,5671
5673,5673
5677,5677
5670,5670
5679,5679
5678,5678
5675,5675
5689,5689
5691,5691
5686,5686
5690,5690
5695,5695
5699,5699
5701,5701
5698,5698
5702,5702
5710,5710
5716,5716
5718,5718
5719,5719
5724,5724
5727,5727
5732,5732
5734,5734
5733,5733
5737,5737
5738,5738
5747,5747
5754,5754
5752,5752
5751,5751
5748,5748
5757,5757
5762,5762
5771,5771
5774,5774
5779,5779
5781,5781
5783,5783
5784,5784
5791,5791
5798,5798
5799,5799
5809,5809
5821,5821
5827,5827
5830,5830
5832,5832
5840,5840
5844,5844
5843,5843
5862,5862
5863,5863
5867,5867
5870,5870
5868,5868
5872,5872
5865,5865
5866,5866
5869,5869
5878,5878
5888,5888
5908,5908
5915,5915
5916,5916
5920,5920
5926,5926
5933,5933
5940,5940
5951,5951
5956,5956
5960,5960
5997,5997
6003,6003
6006,6006
6030,6030
10198,10198
9876,9876
9859,9859
8626,8626
8044,8044
7322,7322
5153,5153
5780,5780
8003,8003
5298,5298
4830,4830
6013,6013
5236,5236
4710,4710
4483,4483
3917,3917
3922,3922
4326,4326
3930,3930
3931,3931
3932,3932
3934,3934
3935,3935
7723,7723
8337,8337
10232,10232
3936,3936
7893,7893
7414,7414
3942,3942
3943,3943
3944,3944
3946,3946
3947,3947
3948,3948
3949,3949
3950,3950
3951,3951
3952,3952
3953,3953
3954,3954
3955,3955
3956,3956
3957,3957
3958,3958
3960,3960
3962,3962
3963,3963
9473,9473
3966,3966
3968,3968
5129,5129
3969,3969
3970,3970
3972,3972
3973,3973
3975,3975
3985,3985
3986,3986
3987,3987
3988,3988
3990,3990
3991,3991
9180,9180
3993,3993
4114,4114
3997,3997
4003,4003
4004,4004
4387,4387
4006,4006
4007,4007
4008,4008
5115,5115
3281,3281
5086,5086
8506,8506
5361,5361
8158,8158
12662,12662
6460,6460
6937,6937
8549,8549
6966,6966
7983,7983
8085,8085
8849,8849
6157,6157
7962,7962
7720,7720
12527,12527
9834,9834
7425,7425
4011,4011
4016,4016
4018,4018
4019,4019
5590,5590
5215,5215
5138,5138
4020,4020
4907,4907
4022,4022
4024,4024
4025,4025
4026,4026
5605,5605
4028,4028
4031,4031
4032,4032
4035,4035
4036,4036
6395,6395
10121,10121
4038,4038
5548,5548
4039,4039
4987,4987
4040,4040
4887,4887
4042,4042
9765,9765
4044,4044
4047,4047
4049,4049
12694,12694
14491,14491
4051,4051
5923,5923
4052,4052
16616,16616
4154,4154
4054,4054
4055,4055
4057,4057
5079,5079
11453,11453
4507,4507
4059,4059
4062,4062
4063,4063
4061,4061
4064,4064
4065,4065
4066,4066
4068,4068
4069,4069
4072,4072
11818,11818
5377,5377
14114,14114
6649,6649
9687,9687
11765,11765
7318,7318
5362,5362
5097,5097
4908,4908
15083,15083
5234,5234
5243,5243
4613,4613
15071,15071
2036,2036
15864,15864
15882,15882
16368,16368
14732,14732
14389,14389
11932,11932
15013,15013
11777,11777
11957,11957
4074,4074
4076,4076
4088,4088
4077,4077
4078,4078
4080,4080
9582,9582
7045,7045
12939,12939
15466,15466
4082,4082
4085,4085
14604,14604
4087,4087
16315,16315
13115,13115
4092,4092
4093,4093
4094,4094
4095,4095
4097,4097
6048,6048
9590,9590
11276,11276
9906,9906
16252,16252
4104,4104
16046,16046
13025,13025
12449,12449
6473,6473
6462,6462
4105,4105
4106,4106
4107,4107
12687,12687
13314,13314
14845,14845
10753,10753
15921,15921
16842,16842
13254,13254
11241,11241
10958,10958
4110,4110
11583,11583
12248,12248
11875,11875
10747,10747
11389,11389
4112,4112
10630,10630
4120,4120
4132,4132
15951,15951
4327,4327
4135,4135
4134,4134
4138,4138
12056,12056
10152,10152
12959,12959
10350,10350
11339,11339
12699,12699
4140,4140
6280,6280
4141,4141
7722,7722
6056,6056
6900,6900
10663,10663
11192,11192
11287,11287
9069,9069
8716,8716
11768,11768
8082,8082
7901,7901
11903,11903
7780,7780
11966,11966
15272,15272
15870,15870
4144,4144
8617,8617
7728,7728
6325,6325
11041,11041
6062,6062
8828,8828
13853,13853
14636,14636
13754,13754
13962,13962
4241,4241
6382,6382
11229,11229
12174,12174
6310,6310
13181,13181
15418,15418
4147,4147
7216,7216
7714,7714
4151,4151
4155,4155
4171,4171
9616,9616
13613,13613
15055,15055
14684,14684
12781,12781
12738,12738
16659,16659
10425,10425
10213,10213
7192,7192
6032,6032
5986,5986
4172,4172
4178,4178
4179,4179
6829,6829
7676,7676
4180,4180
12497,12497
4181,4181
12230,12230
16502,16502
11220,11220
4185,4185
14291,14291
13833,13833
15437,15437
12693,12693
16766,16766
4450,4450
8816,8816
10383,10383
7965,7965
4186,4186
11859,11859
4663,4663
4196,4196
6316,6316
4197,4197
4198,4198
4199,4199
